ID_HISTORICO,ID_POZO,ID_TIPO,NOMBRE_POZO,TIPO_POZO,COTA,Fech-Ini,H,M,Med-Ini,Fech-Fin,H,M,Med-Fin,Hor-Ini dec,Hor-Fin dec,Dif-Tpo,Dif-Vol,Tpo,Q,%Q,Vol Prom dia ,Temp,C.E.,Sal.,TDS,NIVEL,ND (mar),NE,NR,ND
10864,18,2,P18,COMERCIAL,6.55,12/12/17,8,53,3766.639,21/12/17,7,58,4406.9580,8.88,7.97,8.962,640.319,16-Dec-17,1.103,22.05,71.45,,,,,7.20,-0.65,x,,
10865,18,2,P18,COMERCIAL,6.55,21/12/17,10,35,4406.958,27/12/17,9,30,4912.1390,10.58,9.50,5.955,505.181,24-Dec-17,1.309,26.18,84.84,,,,,6.48,0.07,x,,
10866,18,2,P18,COMERCIAL,6.55,27/12/17,7,58,4912.139,24/01/18,8,52,6323.5740,7.97,8.87,28.038,1411.435,10-Jan-18,0.777,15.54,50.34,34.8,52800,,,7.20,-0.65,x,,
10867,18,2,P18,COMERCIAL,6.55,24/01/18,9,30,6323.574,13/02/18,10,22,7500.5130,9.50,10.37,20.036,1176.939,3-Feb-18,0.906,18.13,58.74,,,,,7.25,-0.70,x,,
10868,18,2,P18,COMERCIAL,6.55,13/02/18,8,52,7500.513,22/02/18,7,8,7845.1210,8.87,7.13,8.928,344.608,17-Feb-18,0.596,11.91,38.60,,,,,6.17,0.38,x,,
10869,18,2,P18,COMERCIAL,6.55,22/02/18,10,22,7845.121,2/03/18,8,3,8185.2450,10.37,8.05,7.903,340.124,26-Feb-18,0.664,13.28,43.03,,,,,6.10,0.45,x,,
10870,18,2,P18,COMERCIAL,6.55,2/03/18,7,8,8185.245,8/03/18,8,5,8651.0950,7.13,8.08,6.040,465.850,5-Mar-18,1.190,23.81,77.13,34.1,51900,,,7.22,-0.67,x,,
10871,18,2,P18,COMERCIAL,6.55,8/03/18,8,3,8651.095,15/03/18,7,58,9317.7420,8.05,7.97,6.997,666.647,11-Mar-18,1.470,29.41,95.28,28.2,52200,,,7.30,-0.75,x,,
10872,18,2,P18,COMERCIAL,6.55,15/03/18,8,5,9317.742,20/03/18,,,9666.7810,8.08,0.00,4.663,349.039,17-Mar-18,1.155,23.10,74.85,,,,,6.48,0.07,x,,
10873,18,2,P18,COMERCIAL,6.55,20/03/18,7,58,9666.781,28/03/18,8,20,9977.7510,7.97,8.33,8.015,310.970,24-Mar-18,0.599,11.97,38.80,,,,,6.58,-0.03,x,,
10874,18,2,P18,COMERCIAL,6.55,28/03/18,0,0,9977.751,5/04/18,9,22,10525.3930,0.00,9.37,8.390,547.642,1-Apr-18,1.007,20.15,65.27,,,,,6.36,0.19,x,,
10875,18,2,P18,COMERCIAL,6.55,5/04/18,8,20,10525.393,12/04/18,8,34,10986.5400,8.33,8.57,7.010,461.147,8-Apr-18,1.015,20.30,65.79,28.3,52000,,,7.46,-0.91,x,,
10876,18,2,P18,COMERCIAL,6.55,12/04/18,9,22,10986.540,17/04/18,9,25,11341.7660,9.37,9.42,5.002,355.226,14-Apr-18,1.096,21.92,71.02,,,,,6.48,0.07,x,,
10877,18,2,P18,COMERCIAL,6.55,17/04/18,8,34,11341.766,26/04/18,8,19,11796.4910,8.57,8.32,8.990,454.725,21-Apr-18,0.781,15.61,50.58,,,,,6.52,0.03,x,,
10878,18,2,P18,COMERCIAL,6.55,26/04/18,9,25,11796.491,3/05/18,9,56,12182.2480,9.42,9.93,7.022,385.757,29-Apr-18,0.848,16.96,54.94,,,,,6.42,0.13,x,,
10879,18,2,P18,COMERCIAL,6.55,3/05/18,8,19,12182.248,9/05/18,9,46,12463.7110,8.32,9.77,6.060,281.463,6-May-18,0.717,14.33,46.44,,,,,7.10,-0.55,x,,
10880,18,2,P18,COMERCIAL,6.55,9/05/18,9,56,12463.711,15/05/18,9,12,12693.0300,9.93,9.20,5.969,229.319,12-May-18,0.593,11.86,38.42,,,,,6.24,0.31,x,,
10881,18,2,P18,COMERCIAL,6.55,15/05/18,9,46,12693.030,22/05/18,8,16,13142.7510,9.77,8.27,6.938,449.721,18-May-18,1.000,20.01,64.82,,,,,6.30,0.25,x,,
10882,18,2,P18,COMERCIAL,6.55,22/05/18,9,12,13142.751,28/05/18,11,5,13232.2760,9.20,11.08,6.078,89.525,25-May-18,0.227,4.55,14.73,,,,,6.28,0.27,x,,
10883,18,2,P18,COMERCIAL,6.55,28/05/18,8,16,13232.276,8/06/18,10,2,13660.9610,8.27,10.03,11.074,428.685,2-Jun-18,0.597,11.95,38.71,,,,,6.30,0.25,x,,
10884,18,2,P18,COMERCIAL,6.55,8/06/18,11,5,13660.961,13/06/18,10,56,13936.0000,11.08,10.93,4.994,275.039,10-Jun-18,0.850,17.00,55.08,,,,,,,x,,
10885,18,2,P18,COMERCIAL,6.55,13/06/18,10,2,13936.000,20/06/18,10,27,14398.1350,10.03,10.45,7.017,462.135,16-Jun-18,1.016,20.33,65.86,,,,,7.88,-1.33,x,,
10886,18,2,P18,COMERCIAL,6.55,20/06/18,10,56,14398.135,28/06/18,7,45,14865.7020,10.93,7.75,7.867,467.567,24-Jun-18,0.917,18.34,59.43,,,,,7.83,-1.28,x,,
10887,18,2,P18,COMERCIAL,6.55,28/06/18,10,27,14865.702,5/07/18,12,30,15060.2030,10.45,12.50,7.085,194.501,1-Jul-18,0.424,8.47,27.45,,,,,6.25,0.30,x,,
10888,18,2,P18,COMERCIAL,6.55,5/07/18,7,45,15060.203,12/07/18,12,5,15387.9370,7.75,12.08,7.181,327.734,8-Jul-18,0.704,14.09,45.64,,,,,6.28,0.27,x,,
10889,18,2,P18,COMERCIAL,6.55,12/07/18,12,30,15387.937,16/07/18,10,14,15571.5800,12.50,10.23,3.906,183.643,14-Jul-18,0.726,14.51,47.02,,,,,6.36,0.19,x,,
10890,18,2,P18,COMERCIAL,6.55,16/07/18,12,5,15571.580,24/09/18,11,30,19061.2560,12.08,11.50,69.976,3489.676,20-Aug-18,0.770,15.39,49.87,,,,,7.36,-0.81,x,,
10891,18,2,P18,COMERCIAL,6.55,24/09/18,10,14,19061.256,2/10/18,7,45,19246.5010,10.23,7.75,7.897,185.245,28-Sep-18,0.362,7.24,23.46,,,,,5.28,1.27,x,,
10892,18,2,P18,COMERCIAL,6.55,2/10/18,11,30,19246.501,23/10/18,6,40,20429.8040,11.50,6.67,20.799,1183.303,12-Oct-18,0.878,17.56,56.89,,,,,5.28,1.27,x,,
10893,18,2,P18,COMERCIAL,6.55,23/10/18,7,45,20429.804,29/10/18,7,45,20734.5880,7.75,7.75,6.000,304.784,26-Oct-18,0.784,15.68,50.80,,,,,6.28,0.27,x,,
10894,18,2,P18,COMERCIAL,6.55,29/10/18,6,40,20734.588,8/11/18,10,31,21038.4970,6.67,10.52,10.160,303.909,3-Nov-18,0.462,9.23,29.91,,,,,6.21,0.34,x,,
10895,18,2,P18,COMERCIAL,6.55,8/11/18,7,45,21038.497,19/11/18,6,50,22282.0520,7.75,6.83,10.962,1243.555,13-Nov-18,1.751,35.01,113.44,28.4,51700,,,7.48,-0.93,x,,
10896,18,2,P18,COMERCIAL,6.55,19/11/18,10,31,22282.052,26/11/18,8,15,22742.4770,10.52,8.25,6.906,460.425,22-Nov-18,1.029,20.58,66.67,,,,,5.68,0.87,x,,
10897,18,2,P18,COMERCIAL,6.55,26/11/18,6,50,22742.477,7/12/18,11,45,23202.9020,6.83,11.75,11.205,460.425,1-Dec-18,0.634,12.68,41.09,,,,,5.72,0.83,x,,
10898,18,2,P18,COMERCIAL,6.55,7/12/18,8,15,23202.902,14/12/18,10,57,23885.9800,8.25,10.95,7.113,683.078,10-Dec-18,1.482,29.64,96.04,27.9,26300,,,5.38,1.17,,,x
10899,18,2,P18,COMERCIAL,6.55,14/12/18,11,45,23885.980,26/04/19,16,9,30673.6350,11.75,16.15,133.183,6787.655,18-Feb-19,0.786,15.73,50.96,,,,,5.48,1.07,x,,
10900,18,2,P18,COMERCIAL,6.55,26/04/19,10,57,30673.635,8/05/19,11,6,31269.6680,10.95,11.10,12.006,596.033,2-May-19,0.766,15.32,49.64,29.7,51500,,,6.22,0.33,,,x
10901,18,2,P18,COMERCIAL,6.55,8/05/19,16,9,31269.668,14/05/19,6,14,31545.3800,16.15,6.23,5.587,275.712,11-May-19,0.762,15.23,49.35,31,51600,,,7.28,-0.73,,,x
10902,18,2,P18,COMERCIAL,6.55,14/05/19,11,6,31545.380,20/05/19,9,0,31784.3560,11.10,9.00,5.913,238.976,17-May-19,0.624,12.47,40.42,,,,,5.68,0.87,x,,
10903,18,2,P18,COMERCIAL,6.55,20/05/19,6,14,31784.356,27/05/19,15,35,32192.2420,6.23,15.58,7.390,407.886,23-May-19,0.852,17.04,55.20,,,,,6.30,0.25,x,,
10904,18,2,P18,COMERCIAL,6.55,27/05/19,9,0,32192.242,6/06/19,10,13,32631.5230,9.00,10.22,10.051,439.281,1-Jun-19,0.674,13.49,43.71,,,,,6.25,0.30,x,,
10905,18,2,P18,COMERCIAL,6.55,6/06/19,15,35,32631.523,11/06/19,11,36,32648.4280,15.58,11.60,4.834,16.905,8-Jun-19,0.054,1.08,3.50,,,,,6.31,0.24,x,,
10906,18,2,P18,COMERCIAL,6.55,11/06/19,10,13,32648.428,18/06/19,9,15,32669.1090,10.22,9.25,6.960,20.681,14-Jun-19,0.046,0.92,2.97,,,,,6.37,0.18,x,,
10907,18,2,P18,COMERCIAL,6.55,18/06/19,11,36,32669.109,26/06/19,7,30,32816.3920,11.60,7.50,7.829,147.283,22-Jun-19,0.290,5.81,18.81,,,,,6.40,0.15,x,,
10908,18,2,P18,COMERCIAL,6.55,26/06/19,9,15,32816.392,3/07/19,8,50,33011.6150,9.25,8.83,6.983,195.223,29-Jun-19,0.431,8.63,27.96,,,,,6.20,0.35,x,,
10909,18,2,P18,COMERCIAL,6.55,3/07/19,7,30,33011.615,9/07/19,7,49,33127.7700,7.50,7.82,6.013,116.155,6-Jul-19,0.298,5.96,19.32,27.1,51700,,,6.45,0.10,,,x
10910,18,2,P18,COMERCIAL,6.55,9/07/19,8,50,33127.770,17/07/19,9,46,33410.6250,8.83,9.77,8.039,282.855,13-Jul-19,0.543,10.86,35.19,,,,,2.83,3.72,x,,
10911,18,2,P18,COMERCIAL,6.55,17/07/19,7,49,33410.625,22/07/19,15,45,33686.2220,7.82,15.75,5.331,275.597,19-Jul-19,0.798,15.96,51.70,,,,,6.37,0.18,x,,
10912,18,2,P18,COMERCIAL,6.55,22/07/19,9,46,33686.222,1/08/19,9,30,34051.1940,9.77,9.50,9.989,364.972,27-Jul-19,0.564,11.28,36.54,,,,,6.56,-0.01,x,,
10913,18,2,P18,COMERCIAL,6.55,1/08/19,15,45,34051.194,6/08/19,8,0,34229.4640,15.75,8.00,4.677,178.270,3-Aug-19,0.588,11.76,38.12,,,,,6.58,-0.03,x,,
10914,18,2,P18,COMERCIAL,6.55,6/08/19,9,30,34229.464,12/08/19,8,59,34442.9260,9.50,8.98,5.978,213.462,9-Aug-19,0.551,11.02,35.71,,,,,6.35,0.20,x,,
10915,18,2,P18,COMERCIAL,6.55,12/08/19,8,0,34442.926,20/08/19,10,48,34817.1140,8.00,10.80,8.117,374.188,16-Aug-19,0.711,14.23,46.10,,,,,6.37,0.18,x,,
10916,18,2,P18,COMERCIAL,6.55,20/08/19,8,59,34817.114,27/08/19,8,10,35187.3270,8.98,8.17,6.966,370.213,23-Aug-19,0.820,16.40,53.15,34.4,52000,,,6.35,0.20,,,x
10917,18,2,P18,COMERCIAL,6.55,27/08/19,10,48,35187.327,3/09/19,9,0,35683.3790,10.80,9.00,6.925,496.052,30-Aug-19,1.105,22.11,71.63,33.9,51300,,,6.58,-0.03,,,x
10918,18,2,P18,COMERCIAL,6.55,3/09/19,8,10,35683.379,11/09/19,11,59,36104.3180,8.17,11.98,8.159,420.939,7-Sep-19,0.796,15.92,51.59,,,,,6.61,-0.06,x,,
10919,18,2,P18,COMERCIAL,6.55,11/09/19,9,0,36104.318,18/09/19,12,28,36364.5020,9.00,12.47,7.144,260.184,14-Sep-19,0.562,11.24,36.42,,,,,9.25,-2.70,x,,
10920,18,2,P18,COMERCIAL,6.55,18/09/19,11,59,36364.502,24/09/19,8,40,36582.3660,11.98,8.67,5.862,217.864,21-Sep-19,0.574,11.47,37.17,30.4,50800,,,6.36,0.19,,,x
10921,18,2,P18,COMERCIAL,6.55,24/09/19,12,28,36582.366,3/10/19,9,19,36839.7280,12.47,9.32,8.869,257.362,28-Sep-19,0.448,8.96,29.02,,,,,6.40,0.15,x,,
10922,18,2,P18,COMERCIAL,6.55,3/10/19,8,40,36839.728,9/10/19,10,42,37020.7320,8.67,10.70,6.085,181.004,6-Oct-19,0.459,9.18,29.75,,,,,6.43,0.12,x,,
10923,18,2,P18,COMERCIAL,6.55,9/10/19,9,19,37020.732,16/10/19,11,17,37165.1080,9.32,11.28,7.082,144.376,12-Oct-19,0.315,6.29,20.39,,,,,6.47,0.08,x,,
10924,18,2,P18,COMERCIAL,6.55,16/10/19,10,42,37165.108,24/10/19,8,32,37288.3760,10.70,8.53,7.910,123.268,20-Oct-19,0.240,4.81,15.58,,,,,6.38,0.17,x,,
10925,18,2,P18,COMERCIAL,6.55,24/10/19,11,17,37288.376,31/10/19,8,15,37288.3760,11.28,8.25,6.874,0.000,27-Oct-19,0.000,0.00,0.00,,,,,6.28,0.27,x,,
10926,18,2,P18,COMERCIAL,6.55,31/10/19,8,32,37288.376,5/11/19,10,22,37862.7530,8.53,10.37,5.076,574.377,2-Nov-19,1.746,34.92,113.15,,,,,6.48,0.07,x,,
10927,18,2,P18,COMERCIAL,6.55,5/11/19,8,15,37862.753,13/11/19,11,11,38297.1170,8.25,11.18,8.122,434.364,9-Nov-19,0.825,16.51,53.48,,,,,6.49,0.06,x,,
10928,18,2,P18,COMERCIAL,6.55,13/11/19,10,22,38297.117,22/11/19,11,43,38640.5180,10.37,11.72,9.056,343.401,17-Nov-19,0.585,11.70,37.92,,,,,6.52,0.03,x,,
10929,18,2,P18,COMERCIAL,6.55,22/11/19,11,11,38640.518,26/11/19,6,20,38686.1160,11.18,6.33,3.798,45.598,24-Nov-19,0.185,3.71,12.01,,,,,5.64,0.91,x,,
10930,18,2,P18,COMERCIAL,6.55,26/11/19,11,43,38686.116,3/12/19,13,44,39379.6450,11.72,13.73,7.084,693.529,29-Nov-19,1.511,30.22,97.90,,,,,5.66,0.89,x,,
10931,18,2,P18,COMERCIAL,6.55,3/12/19,6,20,39379.645,9/12/19,9,40,39730.2630,6.33,9.67,6.139,350.618,6-Dec-19,0.881,17.63,57.11,,,,,5.68,0.87,x,,
10932,18,2,P18,COMERCIAL,6.55,9/12/19,13,44,39730.263,24/07/20,8,48,47518.8920,13.73,8.80,227.794,7788.629,1-Apr-20,0.528,10.55,34.19,,,,,8.00,-1.45,x,,
10933,18,2,P18,COMERCIAL,6.55,24/07/20,9,40,47518.892,14/12/20,16,40,56275.2160,9.67,16.67,143.292,8756.324,3-Oct-20,0.943,18.86,61.11,,,,,6.48,0.07,x,,
10934,18,2,P18,COMERCIAL,6.55,14/12/20,8,48,56275.216,25/03/21,15,13,57189.6110,8.80,15.22,101.267,914.395,2-Feb-21,0.139,2.79,9.03,,,,,6.38,0.17,x,,
10935,18,2,P18,COMERCIAL,6.55,25/03/21,16,40,57189.611,6/04/21,6,54,54755.1010,16.67,6.90,11.593,-2434.510,31-Mar-21,-3.241,-64.81,-210.00,,,,,5.44,1.11,x,,
10936,18,2,P18,COMERCIAL,6.55,6/04/21,15,13,54755.101,13/04/21,8,10,55189.0400,15.22,8.17,6.706,433.939,9-Apr-21,0.999,19.97,64.71,26.6,50900,,,5.44,1.11,,,x
10937,18,2,P18,COMERCIAL,6.55,13/04/21,6,54,55189.040,20/04/21,8,40,55629.7470,6.90,8.67,7.074,440.707,16-Apr-21,0.961,19.23,62.30,28.8,52300,,,7.15,-0.60,,,x
10938,18,2,P18,COMERCIAL,6.55,20/04/21,8,10,55629.747,27/04/21,7,58,55990.6350,8.17,7.97,6.992,360.888,23-Apr-21,0.797,15.93,51.62,,,,,6.20,0.35,x,,
10939,18,2,P18,COMERCIAL,6.55,27/04/21,8,40,55990.635,3/05/21,9,15,56183.9180,8.67,9.25,6.024,193.283,30-Apr-21,0.495,9.90,32.08,,,,,6.52,0.03,x,,
10940,18,2,P18,COMERCIAL,6.55,3/05/21,7,58,56183.918,10/05/21,9,53,57155.3720,7.97,9.88,7.080,971.454,6-May-21,2.117,42.35,137.21,,,,,6.36,0.19,x,,
10941,18,2,P18,COMERCIAL,6.55,10/05/21,9,15,57155.372,18/05/21,9,59,56637.0340,9.25,9.98,8.031,-518.338,14-May-21,-0.996,-19.92,-64.55,28.7,56900,,,7.70,-1.15,,,x
10942,18,2,P18,COMERCIAL,6.55,18/05/21,9,53,56637.034,25/05/21,8,0,56851.5250,9.88,8.00,6.922,214.491,21-May-21,0.478,9.56,30.99,,,,,6.29,0.26,x,,
10943,18,2,P18,COMERCIAL,6.55,25/05/21,9,59,56851.525,1/06/21,8,2,57190.2090,9.98,8.03,6.919,338.684,28-May-21,0.755,15.11,48.95,,,,,6.20,0.35,x,,
10944,18,2,P18,COMERCIAL,6.55,1/06/21,8,0,57190.209,7/06/21,9,8,57825.5430,8.00,9.13,6.047,635.334,4-Jun-21,1.621,32.43,105.06,,,,,6.46,0.09,x,,
10945,18,2,P18,COMERCIAL,6.55,7/06/21,8,2,57825.543,14/06/21,8,18,58008.4910,8.03,8.30,7.011,182.948,10-Jun-21,0.403,8.05,26.09,,,,,6.49,0.06,x,,
10946,18,2,P18,COMERCIAL,6.55,14/06/21,9,8,58008.491,22/06/21,9,29,57311.6570,9.13,9.48,8.015,-696.834,18-Jun-21,-1.342,-26.84,-86.95,,,,,,,x,,
10947,18,2,P18,COMERCIAL,6.55,22/06/21,8,18,57311.657,1/07/21,9,48,57743.2700,8.30,9.80,9.063,431.613,26-Jun-21,0.735,14.70,47.63,,,,,7.20,-0.65,x,,
10948,18,2,P18,COMERCIAL,6.55,1/07/21,9,29,57743.270,7/07/21,9,28,57947.0400,9.48,9.47,5.999,203.770,4-Jul-21,0.524,10.48,33.97,30.1,50900,,,7.10,-0.55,x,,
10949,18,2,P18,COMERCIAL,6.55,7/07/21,9,48,57947.040,13/07/21,9,28,57988.8800,9.80,9.47,5.986,41.840,10-Jul-21,0.108,2.16,6.99,,,,,6.80,-0.25,x,,
10950,18,2,P18,COMERCIAL,6.55,13/07/21,9,28,57988.880,19/07/21,9,36,57988.8830,9.47,9.60,6.006,0.003,16-Jul-21,0.000,0.00,0.00,,,,,5.92,0.63,x,,
10951,18,2,P18,COMERCIAL,6.55,19/07/21,9,28,57988.883,26/07/21,9,17,58005.3710,9.47,9.28,6.992,16.488,22-Jul-21,0.036,0.73,2.36,,,,,,,x,,
10952,18,2,P18,COMERCIAL,6.55,26/07/21,9,36,58005.371,3/08/21,8,47,58005.7290,9.60,8.78,7.966,0.358,30-Jul-21,0.001,0.01,0.04,,,,,6.98,-0.43,x,,
10953,18,2,P18,COMERCIAL,6.55,3/08/21,9,17,58005.729,18/08/21,9,48,58005.3890,9.28,9.80,15.022,-0.340,10-Aug-21,0.000,-0.01,-0.02,,,,,6.20,0.35,x,,
10954,18,2,P18,COMERCIAL,6.55,18/08/21,8,47,58005.389,23/08/21,8,55,58005.3890,8.78,8.92,5.006,0.000,20-Aug-21,0.000,0.00,0.00,,,,,7.00,-0.45,x,,
10955,18,2,P18,COMERCIAL,6.55,23/08/21,9,48,58005.389,30/08/21,9,55,58005.3890,9.80,9.92,7.005,0.000,26-Aug-21,0.000,0.00,0.00,,,,,6.92,-0.37,x,,
10956,18,2,P18,COMERCIAL,6.55,30/08/21,8,55,58005.389,6/09/21,9,47,58005.4450,8.92,9.78,7.036,0.056,2-Sep-21,0.000,0.00,0.01,,,,,7.15,-0.60,x,,
10957,18,2,P18,COMERCIAL,6.55,6/09/21,9,55,58005.445,13/09/21,7,47,58005.4950,9.92,7.78,6.911,0.050,9-Sep-21,0.000,0.00,0.01,,,,,6.40,0.15,x,,
10958,18,2,P18,COMERCIAL,6.55,13/09/21,9,47,58005.495,20/09/21,13,45,58005.4950,9.78,13.75,7.165,0.000,16-Sep-21,0.000,0.00,0.00,,,,,6.56,-0.01,x,,
10959,18,2,P18,COMERCIAL,6.55,20/09/21,7,47,58005.495,28/09/21,9,48,58005.4950,7.78,9.80,8.084,0.000,24-Sep-21,0.000,0.00,0.00,,,,,6.38,0.17,x,,
10960,18,2,P18,COMERCIAL,6.55,28/09/21,13,45,58005.495,5/10/21,9,0,58005.4950,13.75,9.00,6.802,0.000,1-Oct-21,0.000,0.00,0.00,,,,,6.44,0.11,x,,
10961,18,2,P18,COMERCIAL,6.55,5/10/21,9,48,58005.495,11/10/21,8,5,58005.4950,9.80,8.08,5.928,0.000,8-Oct-21,0.000,0.00,0.00,,,,,6.57,-0.02,x,,
10962,18,2,P18,COMERCIAL,6.55,11/10/21,9,0,58005.495,20/10/21,9,38,58041.3390,9.00,9.63,9.026,35.844,15-Oct-21,0.061,1.23,3.97,,,,,5.80,0.75,x,,
10963,18,2,P18,COMERCIAL,6.55,20/10/21,8,5,58041.339,25/10/21,10,5,58041.3390,8.08,10.08,5.083,0.000,22-Oct-21,0.000,0.00,0.00,,,,,5.80,0.75,x,,
10964,18,2,P18,COMERCIAL,6.55,25/10/21,9,38,58041.339,2/11/21,9,59,58041.3390,9.63,9.98,8.015,0.000,29-Oct-21,0.000,0.00,0.00,,,,,5.76,0.79,x,,
10965,18,2,P18,COMERCIAL,6.55,2/11/21,10,5,58041.339,8/11/21,11,10,58041.3890,10.08,11.17,6.045,0.050,5-Nov-21,0.000,0.01,0.01,,,,,5.69,0.86,x,,
10966,18,2,P18,COMERCIAL,6.55,8/11/21,9,59,58041.389,19/11/21,9,39,58041.3890,9.98,9.65,10.986,0.000,13-Nov-21,0.000,0.00,0.00,,,,,5.85,0.70,x,,
10967,18,2,P18,COMERCIAL,6.55,19/11/21,11,10,58041.389,23/11/21,10,0,58041.3890,11.17,10.00,3.951,0.000,21-Nov-21,0.000,0.00,0.00,,,,,5.90,0.65,x,,
10968,18,2,P18,COMERCIAL,6.55,23/11/21,9,39,58041.389,22/02/22,6,30,58305.2610,9.65,6.50,90.869,263.872,7-Jan-22,0.090,1.79,2.90,,,,,7.10,-0.55,x,,
10969,18,2,P18,COMERCIAL,6.55,22/02/22,10,0,58305.261,28/03/22,6,55,58317.5070,10.00,6.92,33.872,12.246,11-Mar-22,0.011,0.22,0.36,,,,,7.15,-0.60,x,,
10970,18,2,P18,COMERCIAL,6.55,28/03/22,6,30,58317.507,18/04/22,7,7,58313.8050,6.50,7.12,21.026,-3.702,7-Apr-22,-0.005,-0.11,-0.18,,,,,5.20,1.35,x,,
10971,18,2,P18,COMERCIAL,6.55,18/04/22,6,55,58313.805,23/05/22,6,50,58375.6320,6.92,6.83,34.997,61.827,5-May-22,0.055,1.09,1.77,,,,,5.37,1.18,x,,
10972,18,2,P18,COMERCIAL,6.55,23/05/22,7,7,58375.632,4/03/24,7,18,,7.12,7.30,651.008,-58375.632,13-Apr-23,-2.768,-55.35,-89.67,,,,,5.28,1.27,x,,
10973,18,2,P18,COMERCIAL,6.55,4/03/24,6,50,58375.632,11/03/24,7,58,58375.6330,6.83,7.97,7.047,0.001,7-Mar-24,0.000,0.00,0.00,,,,,5.28,1.27,x,,
10974,18,2,P18,COMERCIAL,6.55,11/03/24,7,18,58375.633,18/03/24,7,5,58379.2460,7.30,7.08,6.991,3.613,14-Mar-24,0.016,0.32,0.52,,49500,,,6.35,0.20,x,,
10975,18,2,P18,COMERCIAL,6.55,18/03/24,7,58,58379.246,26/03/24,7,8,58381.1500,7.97,7.13,7.965,1.904,22-Mar-24,0.007,0.15,0.24,,,,,,,x,,
10976,18,2,P18,COMERCIAL,6.55,26/03/24,7,5,58381.150,1/04/24,7,8,58446.8550,7.08,7.13,6.002,65.705,29-Mar-24,0.338,6.76,10.95,,,,,,,x,,
10977,18,2,P18,COMERCIAL,6.55,1/04/24,7,8,58446.855,9/04/24,9,30,58481.7260,7.13,9.50,8.099,34.871,5-Apr-24,0.133,2.66,4.31,,,,,5.32,1.23,x,,
10978,18,2,P18,COMERCIAL,6.55,9/04/24,7,8,58481.726,16/04/24,9,24,58506.1900,7.13,9.40,7.094,24.464,12-Apr-24,0.106,2.13,3.45,,,,,5.34,1.21,x,,
10979,18,2,P18,COMERCIAL,6.55,16/04/24,9,30,58506.190,23/04/24,8,58,58538.1150,9.50,8.97,6.978,31.925,19-Apr-24,0.141,2.82,4.58,,,,,5.49,1.06,x,,
10980,18,2,P18,COMERCIAL,6.55,23/04/24,9,24,58538.115,29/04/24,6,53,58538.1150,9.40,6.88,5.895,0.000,26-Apr-24,0.000,0.00,0.00,,,,,5.40,1.15,x,,
10981,18,2,P18,COMERCIAL,6.55,29/04/24,8,58,58538.115,7/05/24,9,19,58590.8850,8.97,9.32,8.015,52.770,3-May-24,0.203,4.06,6.58,,,,,5.34,1.21,x,,
10982,18,2,P18,COMERCIAL,6.55,7/05/24,6,53,58590.885,15/05/24,9,23,58848.1520,6.88,9.38,8.104,257.267,11-May-24,0.980,19.60,31.75,,,,,5.15,1.40,x,,
10983,18,2,P18,COMERCIAL,6.55,15/05/24,9,19,58848.152,21/05/24,9,0,58648.2800,9.32,9.00,5.987,-199.872,18-May-24,-1.030,-20.61,-33.39,,,,,5.25,1.30,x,,
10984,18,2,P18,COMERCIAL,6.55,21/05/24,9,23,58648.280,29/05/24,7,30,58673.5190,9.38,7.50,7.922,25.239,25-May-24,0.098,1.97,3.19,,,,,5.28,1.27,x,,
10985,18,2,P18,COMERCIAL,6.55,29/05/24,9,0,58673.519,5/06/24,9,27,58673.5190,9.00,9.45,7.019,0.000,1-Jun-24,0.000,0.00,0.00,,,,,5.34,1.21,x,,
10986,18,2,P18,COMERCIAL,6.55,5/06/24,7,30,58673.519,12/06/24,9,9,58673.6980,7.50,9.15,7.069,0.179,8-Jun-24,0.001,0.02,0.03,,,,,5.48,1.07,x,,
10987,18,2,P18,COMERCIAL,6.55,12/06/24,9,27,58673.698,18/06/24,9,0,58675.5520,9.45,9.00,5.981,1.854,15-Jun-24,0.010,0.19,0.31,,,,,5.75,0.80,x,,
10988,18,2,P18,COMERCIAL,6.55,18/06/24,9,9,58675.552,24/06/24,9,41,58675.5520,9.15,9.68,6.022,0.000,21-Jun-24,0.000,0.00,0.00,,,,,5.47,1.08,x,,
10989,18,2,P18,COMERCIAL,6.55,24/06/24,9,0,58675.552,2/07/24,10,39,58686.5670,9.00,10.65,8.069,11.015,28-Jun-24,0.042,0.84,1.37,,,,,5.70,0.85,x,,
10990,18,2,P18,COMERCIAL,6.55,2/07/24,9,41,58686.567,9/07/24,9,49,58686.6470,9.68,9.82,7.006,0.080,5-Jul-24,0.000,0.01,0.01,,,,,5.47,1.08,x,,
10991,18,2,P18,COMERCIAL,6.55,9/07/24,10,39,58686.647,16/07/24,9,24,58686.7700,10.65,9.40,6.948,0.123,12-Jul-24,0.001,0.01,0.02,,,,,5.52,1.03,x,,
10992,18,2,P18,COMERCIAL,6.55,16/07/24,9,49,58686.770,23/07/24,9,38,58696.3460,9.82,9.63,6.992,9.576,19-Jul-24,0.042,0.85,1.37,,,,,5.64,0.91,x,,
10993,18,2,P18,COMERCIAL,6.55,23/07/24,9,24,58696.346,30/07/24,8,15,58686.7700,9.40,8.25,6.952,-9.576,26-Jul-24,-0.043,-0.85,-1.38,,,,,5.64,0.91,x,,
